user_id,prenom,nom,genre,email,telephone,type_compteur,numero_compteur,zone_id,region,commune,type_zone,date_inscription,conso_moyenne_jour,objectif_mensuel,actif
5604,Boubacar,Sène,M,mcisse@orange.sn,221759218779,DPP,SN03395575,3,Dakar,Guédiawaye,urbain,2025-06-16,4.68,150,True
5605,Lamine,Seck,M,mcisse@orange.sn,221787948126,DPP,SN14465747,14,Kaolack,Nioro du Rip,semi_urbain,2024-10-02,3.4,150,True
5606,Baye,Mbaye,M,bayembaye@hotmail.com,221708865381,DPP,SN03202839,3,Dakar,Guédiawaye,urbain,2024-12-14,4.16,150,False
5607,Ibrahima,Ba,M,ibrahimaba@hotmail.com,221752642475,DPP,SN06385529,6,Thiès,Mbour,urbain,2026-01-10,4.13,150,True
5608,Elhadji,Thiam,M,elhadji.thiam@gmail.com,221700994082,DPP,SN09441328,9,Diourbel,Touba,urbain,2025-01-18,7.58,300,True
5609,Souleymane,Bâ,M,mcisse@orange.sn,221762263730,DPP,SN02782765,2,Dakar,Pikine,urbain,2026-01-17,6.68,300,True
5610,Selbé,Niang,F,mcisse@orange.sn,221765724393,DPP,SN06758195,6,Thiès,Mbour,urbain,2024-03-22,7.16,150,True
5611,Babacar,Ba,M,babacar.ba@yahoo.fr,221757302009,DPP,SN05247685,5,Thiès,Thiès,urbain,2025-06-14,6.41,150,True
5612,Ousmane,Ba,M,mcisse@orange.sn,221758167543,DPP,SN09724048,9,Diourbel,Touba,urbain,2025-01-04,7.01,150,True
5613,Amadou,Sall,M,amadou.sall13@gmail.com,221784870018,DPP,SN05311459,5,Thiès,Thiès,urbain,2025-12-23,7.72,150,True
5614,Mariama,Sarr,F,mariama.sarr77@gmail.com,221779071238,PPP,SN17146589,17,Kolda,Kolda,urbain,2024-10-05,20.2,150,True
5615,Khady,Gueye,F,khady.gueye@gmail.com,221754577896,DPP,SN09355651,9,Diourbel,Touba,urbain,2025-09-02,6.7,150,False
5616,Babacar,Dieng,M,bdieng@gmail.com,221754863579,DPP,SN01740986,1,Dakar,Dakar Plateau,urbain,2026-01-12,5.55,150,True
5617,Seynabou,Gueye,F,seynabou.gueye@gmail.com,221779324456,DPP,SN07123258,7,Thiès,Tivaouane,semi_urbain,2025-02-20,3.36,150,True
5618,Yacine,Thiam,F,mcisse@orange.sn,221709320716,DPP,SN19397797,19,Ziguinchor,Ziguinchor,urbain,2024-07-19,4.25,150,True
5619,Youssouf,Kane,M,ykane@outlook.com,221761290326,DPP,SN04878659,4,Dakar,Rufisque,urbain,2025-10-02,5.43,150,True
5620,Rokhaya,Sylla,F,mcisse@orange.sn,221756472546,DPP,SN01673667,1,Dakar,Dakar Plateau,urbain,2025-12-23,6.74,200,True
5621,Seynabou,Dia,F,seynabou.dia@gmail.com,221761130568,DPP,SN09486723,9,Diourbel,Touba,urbain,2024-05-08,7.1,250,False
5622,Awa,Sy,F,mcisse@orange.sn,221751604073,DPP,SN03151693,3,Dakar,Guédiawaye,urbain,2024-03-01,6.67,150,True
5623,Ablaye,Gueye,M,mcisse@orange.sn,221703233577,PPP,SN06321346,6,Thiès,Mbour,urbain,2024-05-12,24.01,250,True
5624,Rokhaya,Samb,F,rokhaya.samb62@gmail.com,221753415855,DPP,SN08385523,8,Diourbel,Diourbel,urbain,2024-07-14,7.14,150,True
5625,Binta,Sow,F,bsow@outlook.com,221781618552,DPP,SN04714066,4,Dakar,Rufisque,urbain,2025-04-25,5.8,150,True
5626,Coumba,Cisse,F,mcisse@orange.sn,221757805631,DPP,SN04383669,4,Dakar,Rufisque,urbain,2025-04-05,5.98,150,True
5627,Souleymane,Diop,M,souleymanediop@outlook.com,221703874851,PPP,SN15791873,15,Louga,Louga,urbain,2025-03-27,19.29,150,True
5628,Seynabou,Ndoye,F,mcisse@orange.sn,221776339693,DPP,SN09432287,9,Diourbel,Touba,urbain,2025-11-15,7.44,150,True
5629,Mbathio,Kébé,F,mcisse@orange.sn,221707580288,DPP,SN03949706,3,Dakar,Guédiawaye,urbain,2025-07-13,7.6,300,True
5630,Mariama,Ndiaye,F,mariama.ndiaye@gmail.com,221751062669,DPP,SN05269560,5,Thiès,Thiès,urbain,2025-07-16,7.05,200,True
5631,Aissatou,Niang,F,aissatou.niang@gmail.com,221758337207,DPP,SN03969381,3,Dakar,Guédiawaye,urbain,2025-08-25,6.4,150,True
5632,Ibrahima,Seck,M,iseck@hotmail.com,221704198322,DPP,SN02868679,2,Dakar,Pikine,urbain,2024-05-05,5.81,150,True
5633,Yacine,Sall,F,yacine.sall@gmail.com,221768145628,DPP,SN20461527,20,Matam,Matam,semi_urbain,2025-08-05,3.87,150,True
5634,Pape,Diallo,M,pape.diallo@outlook.com,221786065587,DPP,SN04723061,4,Dakar,Rufisque,urbain,2025-08-07,5.14,150,True
5635,Daba,Bâ,F,daba.bâ@orange.sn,221786654536,DPP,SN09646905,9,Diourbel,Touba,urbain,2024-09-19,6.8,150,True
5636,Mame,Cissé,F,mamecisse@outlook.com,221771911281,PPP,SN05430931,5,Thiès,Thiès,urbain,2024-12-04,19.33,250,True
5637,Mame,Badji,F,mamebadji@yahoo.fr,221783568505,DPP,SN05268448,5,Thiès,Thiès,urbain,2025-11-26,5.97,150,True
5638,Rama,Mbaye,F,ramambaye@orange.sn,221760957187,DPP,SN04285240,4,Dakar,Rufisque,urbain,2024-07-09,6.5,150,True
5639,Daba,Ndoye,F,mcisse@orange.sn,221787786514,DPP,SN09952041,9,Diourbel,Touba,urbain,2025-02-20,5.08,300,True
5640,Khady,Badji,F,mcisse@orange.sn,221786371711,DPP,SN11937764,11,Saint-Louis,Saint-Louis,urbain,2024-07-23,4.92,150,True
5641,Cheikhou,Samb,M,mcisse@orange.sn,221756104470,PPP,SN02461374,2,Dakar,Pikine,urbain,2024-04-15,21.43,150,True
5642,Sokhna,Ndiaye,F,sokhnandiaye@gmail.com,221754708875,DPP,SN09921571,9,Diourbel,Touba,urbain,2024-03-10,4.7,150,True
5643,Daba,Wade,F,daba.wade34@yahoo.fr,221704377147,DPP,SN08359734,8,Diourbel,Diourbel,urbain,2024-12-14,6.01,150,True
5644,Cheikh,Kébé,M,cheikhkebe@gmail.com,221703092249,DPP,SN03131272,3,Dakar,Guédiawaye,urbain,2025-07-27,4.61,150,True
5645,Babacar,Gueye,M,mcisse@orange.sn,221757455152,DPP,SN02417921,2,Dakar,Pikine,urbain,2024-06-03,6.17,150,True
5646,Binta,Samb,F,mcisse@orange.sn,221765712335,DPP,SN01850390,1,Dakar,Dakar Plateau,urbain,2024-04-21,6.5,150,True
5647,Abdou,Kane,M,akane@outlook.com,221758014457,PPP,SN11918770,11,Saint-Louis,Saint-Louis,urbain,2025-01-04,16.91,200,True
5648,Mame,Bâ,F,mcisse@orange.sn,221759424070,DPP,SN10886535,10,Diourbel,Mbacké,semi_urbain,2025-07-05,4.48,150,True
5649,Fatou,Toure,F,ftoure@gmail.com,221750823686,DPP,SN22823332,22,Kédougou,Kédougou,rural,2026-02-12,2.17,150,True
5650,Adja,Camara,F,acamara@outlook.com,221756344085,DPP,SN18794670,18,Tambacounda,Tambacounda,urbain,2025-06-25,5.47,150,False
5651,Cheikh,Faye,M,cheikh.faye@gmail.com,221703591821,DPP,SN09827541,9,Diourbel,Touba,urbain,2024-07-26,5.76,150,True
5652,Selbé,Ndoye,F,selbe.ndoye13@hotmail.com,221770438673,DPP,SN09942514,9,Diourbel,Touba,urbain,2024-09-27,7.56,150,True
5653,Fatou,Faye,F,fatoufaye@gmail.com,221704803933,DPP,SN09710299,9,Diourbel,Touba,urbain,2025-10-18,5.28,150,True
5654,Selbé,Sarr,F,selbesarr@outlook.com,221761892799,PPP,SN11745768,11,Saint-Louis,Saint-Louis,urbain,2024-08-03,24.9,200,True
5655,Souleymane,Gaye,M,mcisse@orange.sn,221752763769,DPP,SN06718455,6,Thiès,Mbour,urbain,2024-10-12,6.53,150,True
5656,Marème,Camara,F,maremecamara@yahoo.fr,221753011300,DPP,SN21249053,21,Kaffrine,Kaffrine,semi_urbain,2024-03-08,3.16,150,True
5657,Mamadou,Sarr,M,mamadou.sarr@hotmail.com,221704037049,DPP,SN02377321,2,Dakar,Pikine,urbain,2026-02-09,5.74,200,True
5658,Pape,Kane,M,pape.kane65@gmail.com,221755485778,DPP,SN09649212,9,Diourbel,Touba,urbain,2024-04-11,6.65,150,True
5659,Aly,Dieng,M,aly.dieng@gmail.com,221786998542,DPP,SN06301697,6,Thiès,Mbour,urbain,2025-08-10,7.69,150,True
5660,Mame,Dieye,F,mcisse@orange.sn,221779868960,DPP,SN02836377,2,Dakar,Pikine,urbain,2025-07-03,5.6,150,True
5661,Momar,Camara,M,momarcamara@gmail.com,221771161677,DPP,SN03956108,3,Dakar,Guédiawaye,urbain,2025-07-17,5.23,150,True
5662,Mbagnick,Cissé,M,mcisse@orange.sn,221771401716,PPP,SN02457482,2,Dakar,Pikine,urbain,2026-01-04,20.71,150,True
5663,Awa,Dieye,F,mcisse@orange.sn,221761884770,DPP,SN13766468,13,Kaolack,Kaolack,urbain,2024-03-13,4.67,150,True
5664,Ndeye,Kane,F,ndeye.kane46@orange.sn,221753167367,DPP,SN10329431,10,Diourbel,Mbacké,semi_urbain,2025-06-07,5.39,150,True
5665,Cheikhou,Dieng,M,cheikhou.dieng@orange.sn,221767625843,DPP,SN09597301,9,Diourbel,Touba,urbain,2025-10-10,5.3,150,True
5666,Aly,Sow,M,mcisse@orange.sn,221789345980,DPP,SN02534989,2,Dakar,Pikine,urbain,2024-02-29,6.9,300,True
5667,Momar,Sarr,M,mcisse@orange.sn,221704536176,DPP,SN05861019,5,Thiès,Thiès,urbain,2024-09-14,6.43,150,True
5668,Babacar,Ndiaye,M,babacarndiaye@yahoo.fr,221765020054,DPP,SN09781515,9,Diourbel,Touba,urbain,2024-04-28,7.18,150,True
5669,Fallou,Mbaye,M,fallou.mbaye45@orange.sn,221764638601,DPP,SN09333620,9,Diourbel,Touba,urbain,2024-07-22,6.85,150,True
5670,Fallou,Sow,M,fallousow@yahoo.fr,221772184482,DPP,SN10563911,10,Diourbel,Mbacké,semi_urbain,2024-06-18,4.76,150,True
5671,Dieynaba,Dieye,F,mcisse@orange.sn,221753079001,DPP,SN11573807,11,Saint-Louis,Saint-Louis,urbain,2025-07-26,6.23,150,True
5672,Ndèye,Cisse,F,ndeyecisse@yahoo.fr,221777401950,DPP,SN06234186,6,Thiès,Mbour,urbain,2025-10-04,4.79,150,False
5673,Momar,Seck,M,mseck@gmail.com,221752808355,DPP,SN04882869,4,Dakar,Rufisque,urbain,2024-08-12,4.68,150,True
5674,Babacar,Diallo,M,mcisse@orange.sn,221784523537,DPP,SN04981993,4,Dakar,Rufisque,urbain,2025-08-29,6.01,150,False
5675,Nogaye,Gueye,F,nogaye.gueye93@hotmail.com,221764891026,DPP,SN09874453,9,Diourbel,Touba,urbain,2025-05-16,4.56,150,True
5676,Bineta,Faye,F,mcisse@orange.sn,221702778577,DPP,SN02517385,2,Dakar,Pikine,urbain,2024-11-16,4.52,300,True
5677,Mbaye,Traoré,M,mtraore@orange.sn,221789775229,DPP,SN06817796,6,Thiès,Mbour,urbain,2025-01-03,4.53,150,True
5678,Selbé,Dia,F,mcisse@orange.sn,221764979327,DPP,SN01461537,1,Dakar,Dakar Plateau,urbain,2025-11-19,4.24,150,True
5679,Binta,Diouf,F,binta.diouf@orange.sn,221707392681,DPP,SN17683841,17,Kolda,Kolda,urbain,2024-10-29,7.35,300,True
5680,Moussa,Niang,M,moussaniang@orange.sn,221788511589,DPP,SN09568951,9,Diourbel,Touba,urbain,2025-01-08,4.79,150,True
5681,Elhadji,Traoré,M,elhadji.traore@yahoo.fr,221753543361,DPP,SN09561444,9,Diourbel,Touba,urbain,2026-01-13,7.24,150,True
5682,Mame,Sarr,F,mame.sarr@yahoo.fr,221766741590,DPP,SN07756559,7,Thiès,Tivaouane,semi_urbain,2025-02-14,4.59,150,True
5683,Mbathio,Cisse,F,mcisse@outlook.com,221763189061,DPP,SN08873022,8,Diourbel,Diourbel,urbain,2024-06-20,7.38,150,True
5684,Khady,Kane,F,khadykane@orange.sn,221703109678,DPP,SN19970149,19,Ziguinchor,Ziguinchor,urbain,2025-03-02,4.3,150,True
5685,Dieynaba,Wade,F,dwade@yahoo.fr,221789101279,DPP,SN09255532,9,Diourbel,Touba,urbain,2025-05-18,5.92,150,True
5686,Mbathio,Traoré,F,mcisse@orange.sn,221770883352,DPP,SN18277934,18,Tambacounda,Tambacounda,urbain,2025-10-13,7.52,150,True
5687,Ndèye,Diop,F,mcisse@orange.sn,221764715984,DPP,SN05231637,5,Thiès,Thiès,urbain,2025-04-30,6.81,150,True
5688,Serigne,Cissé,M,serigne.cisse19@outlook.com,221767826264,DPP,SN05981537,5,Thiès,Thiès,urbain,2024-04-30,5.21,150,True
5689,Oumou,Cisse,F,oumou.cisse@orange.sn,221785897480,DPP,SN05611370,5,Thiès,Thiès,urbain,2024-12-31,7.05,150,True
5690,Fallou,Sy,M,mcisse@orange.sn,221758550572,DPP,SN05261175,5,Thiès,Thiès,urbain,2025-07-26,7.23,150,True
5691,Aissatou,Kane,F,aissatou.kane55@hotmail.com,221706781331,DPP,SN05202745,5,Thiès,Thiès,urbain,2024-03-26,7.55,150,True
5692,Mbagnick,Sylla,M,mbagnicksylla@outlook.com,221704827082,DPP,SN03495194,3,Dakar,Guédiawaye,urbain,2024-03-31,7.93,150,True
5693,Aissatou,Ndoye,F,aissatou.ndoye@gmail.com,221753078318,DPP,SN08795466,8,Diourbel,Diourbel,urbain,2024-12-07,6.15,150,True
5694,Modou,Fall,M,mcisse@orange.sn,221701142158,DPP,SN02290239,2,Dakar,Pikine,urbain,2025-01-07,5.92,200,True
5695,Lamine,Bâ,M,lbâ@yahoo.fr,221753930901,DPP,SN11369281,11,Saint-Louis,Saint-Louis,urbain,2025-07-07,4.85,150,True
5696,Malick,Gaye,M,mcisse@orange.sn,221780596267,DPP,SN01166813,1,Dakar,Dakar Plateau,urbain,2025-11-11,4.05,150,True
5697,Mbaye,Dia,M,mbaye.dia46@outlook.com,221703797326,PPP,SN09184670,9,Diourbel,Touba,urbain,2026-01-26,14.87,200,True
5698,Malick,Cissé,M,malickcisse@gmail.com,221758593383,DPP,SN04808447,4,Dakar,Rufisque,urbain,2024-05-17,7.22,150,True
5699,Aly,Traoré,M,aly.traore@yahoo.fr,221709361700,DPP,SN09176297,9,Diourbel,Touba,urbain,2024-11-28,7.95,150,True
5700,Baye,Thiam,M,bthiam@hotmail.com,221759306171,DPP,SN01910610,1,Dakar,Dakar Plateau,urbain,2024-05-28,4.66,150,True
5701,Alioune,Ndoye,M,alioune.ndoye@orange.sn,221756641873,DPP,SN05219652,5,Thiès,Thiès,urbain,2024-10-09,6.89,150,True
5702,Mariama,Ba,F,mariama.ba@yahoo.fr,221765792001,DPP,SN13833117,13,Kaolack,Kaolack,urbain,2025-10-10,7.74,300,True
5703,Demba,Cisse,M,mcisse@orange.sn,221753933028,DPP,SN01289125,1,Dakar,Dakar Plateau,urbain,2026-02-16,7.8,150,True
5704,Bineta,Diop,F,mcisse@orange.sn,221759485098,DPP,SN09357003,9,Diourbel,Touba,urbain,2024-05-13,4.62,150,True
5705,Souleymane,Kane,M,souleymane.kane@yahoo.fr,221706863493,DPP,SN05722610,5,Thiès,Thiès,urbain,2024-10-01,4.4,150,True
5706,Aly,Samb,M,mcisse@orange.sn,221777597489,DPP,SN02715549,2,Dakar,Pikine,urbain,2024-06-17,5.81,150,True
5707,Ousmane,Sène,M,ousmane.sene@orange.sn,221752978818,DPP,SN06971270,6,Thiès,Mbour,urbain,2024-02-27,5.31,250,True
5708,Babacar,Ba,M,mcisse@orange.sn,221750577797,DPP,SN05115663,5,Thiès,Thiès,urbain,2024-05-22,4.95,150,True
5709,Amadou,Faye,M,amadoufaye@yahoo.fr,221785588295,DPP,SN13865838,13,Kaolack,Kaolack,urbain,2025-04-16,5.33,150,True
5710,Amadou,Diouf,M,mcisse@orange.sn,221763665679,DPP,SN02286288,2,Dakar,Pikine,urbain,2025-03-01,5.5,300,True
5711,Bineta,Sall,F,binetasall@hotmail.com,221762630814,DPP,SN11952041,11,Saint-Louis,Saint-Louis,urbain,2024-07-27,4.68,150,True
5712,Marème,Gaye,F,mgaye@gmail.com,221751757341,DPP,SN05822729,5,Thiès,Thiès,urbain,2025-03-28,6.59,150,True
5713,Omar,Fall,M,mcisse@orange.sn,221780063871,DPP,SN02525339,2,Dakar,Pikine,urbain,2025-05-20,4.12,150,True
5714,Astou,Seck,F,astou.seck@outlook.com,221757250335,PPP,SN16901177,16,Fatick,Fatick,semi_urbain,2026-02-06,12.51,150,True
5715,Aly,Sow,M,mcisse@orange.sn,221772326835,DPP,SN16902111,16,Fatick,Fatick,semi_urbain,2025-07-18,3.82,150,True
5716,Ablaye,Cissé,M,ablaye.cisse@hotmail.com,221763628826,DPP,SN19129101,19,Ziguinchor,Ziguinchor,urbain,2025-08-29,5.54,150,True
5717,Selbé,Diallo,F,sdiallo@orange.sn,221750907300,PPP,SN19495662,19,Ziguinchor,Ziguinchor,urbain,2024-11-11,15.07,150,True
5718,Adja,Diop,F,adja.diop60@orange.sn,221702353830,DPP,SN09690114,9,Diourbel,Touba,urbain,2025-06-28,4.49,150,True
5719,Bineta,Faye,F,mcisse@orange.sn,221752403973,DPP,SN05677380,5,Thiès,Thiès,urbain,2025-12-28,5.77,200,True
5720,Momar,Sarr,M,mcisse@orange.sn,221753233831,DPP,SN05644497,5,Thiès,Thiès,urbain,2024-02-29,5.71,150,True
5721,Oumou,Mbaye,F,mcisse@orange.sn,221769149742,DPP,SN19106490,19,Ziguinchor,Ziguinchor,urbain,2024-09-14,7.56,150,True
5722,Demba,Ba,M,mcisse@orange.sn,221784000840,DPP,SN03950986,3,Dakar,Guédiawaye,urbain,2024-08-09,7.3,150,True
5723,Amy,Wade,F,mcisse@orange.sn,221754244755,DPP,SN09214664,9,Diourbel,Touba,urbain,2024-09-20,4.28,150,True
5724,Binta,Samb,F,bsamb@yahoo.fr,221775319577,DPP,SN23853210,23,Sédhiou,Sédhiou,semi_urbain,2025-01-23,4.1,300,True
5725,Moustapha,Kébé,M,moustapha.kebe@yahoo.fr,221761962574,DPP,SN01619651,1,Dakar,Dakar Plateau,urbain,2024-10-01,7.62,150,True
5726,Souleymane,Ba,M,souleymane.ba@gmail.com,221778226042,DPP,SN09358725,9,Diourbel,Touba,urbain,2025-12-04,5.46,150,True
5727,Awa,Toure,F,mcisse@orange.sn,221784140299,DPP,SN09813797,9,Diourbel,Touba,urbain,2025-04-05,4.63,150,False
5728,Bineta,Dia,F,mcisse@orange.sn,221773144607,DPP,SN19319814,19,Ziguinchor,Ziguinchor,urbain,2024-07-31,7.45,150,True
5729,Fallou,Ndiaye,M,falloundiaye@outlook.com,221787286080,DPP,SN09424171,9,Diourbel,Touba,urbain,2026-01-14,6.87,150,True
5730,Serigne,Cissé,M,serigne.cisse63@yahoo.fr,221770871710,DPP,SN09938971,9,Diourbel,Touba,urbain,2024-10-18,6.39,150,True
5731,Khoudia,Gaye,F,khoudia.gaye@yahoo.fr,221758096890,DPP,SN09565601,9,Diourbel,Touba,urbain,2024-03-22,4.37,150,False
5732,Elhadji,Mbaye,M,mcisse@orange.sn,221769378669,DPP,SN01977801,1,Dakar,Dakar Plateau,urbain,2025-11-24,5.33,200,True
5733,Adja,Gueye,F,mcisse@orange.sn,221772886356,DPP,SN15945022,15,Louga,Louga,urbain,2025-03-16,4.42,250,True
5734,Fallou,Faye,M,fallou.faye@gmail.com,221764181248,DPP,SN05636594,5,Thiès,Thiès,urbain,2025-01-18,6.04,150,True
5735,Yacine,Traoré,F,mcisse@orange.sn,221780973513,DPP,SN02774095,2,Dakar,Pikine,urbain,2024-10-18,6.53,150,True
5736,Ndeye,Ndiaye,F,mcisse@orange.sn,221708336199,DPP,SN22350798,22,Kédougou,Kédougou,rural,2024-09-25,3.5,150,True
5737,Serigne,Sall,M,mcisse@orange.sn,221753624284,DPP,SN09576363,9,Diourbel,Touba,urbain,2025-03-29,5.11,150,True
5738,Aly,Thiam,M,aly.thiam58@yahoo.fr,221752441674,DPP,SN09664467,9,Diourbel,Touba,urbain,2025-06-02,5.06,150,True
5739,Youssouf,Diouf,M,youssoufdiouf@gmail.com,221761840497,DPP,SN09258435,9,Diourbel,Touba,urbain,2025-08-09,7.39,150,True
5740,Ablaye,Bâ,M,abâ@gmail.com,221786070157,DPP,SN08242710,8,Diourbel,Diourbel,urbain,2025-05-17,6.71,200,True
5741,Mariama,Sène,F,mariama.sene@orange.sn,221771556259,DPP,SN19146984,19,Ziguinchor,Ziguinchor,urbain,2025-12-04,6.91,250,True
5742,Samba,Ndoye,M,mcisse@orange.sn,221759608368,PPP,SN19392750,19,Ziguinchor,Ziguinchor,urbain,2025-09-10,13.13,250,True
5743,Cheikh,Camara,M,mcisse@orange.sn,221702280282,DPP,SN09734955,9,Diourbel,Touba,urbain,2024-06-23,5.23,150,True
5744,Aissatou,Seck,F,aissatou.seck@hotmail.com,221759615469,DPP,SN03842003,3,Dakar,Guédiawaye,urbain,2024-09-18,4.82,150,True
5745,Nogaye,Gueye,F,mcisse@orange.sn,221752760779,DPP,SN01712874,1,Dakar,Dakar Plateau,urbain,2025-08-09,8.0,150,True
5746,Fatou,Dia,F,fdia@orange.sn,221756648988,DPP,SN02810371,2,Dakar,Pikine,urbain,2024-05-31,5.77,200,True
5747,Serigne,Samb,M,ssamb@gmail.com,221703540279,DPP,SN09651440,9,Diourbel,Touba,urbain,2024-11-22,5.63,150,True
5748,Babacar,Ba,M,mcisse@orange.sn,221756857303,DPP,SN04365910,4,Dakar,Rufisque,urbain,2025-10-16,4.32,150,True
5749,Modou,Mbaye,M,modoumbaye@hotmail.com,221704160406,DPP,SN17995377,17,Kolda,Kolda,urbain,2024-07-22,6.54,200,True
5750,Modou,Mbaye,M,modoumbaye@yahoo.fr,221770278265,DPP,SN09794796,9,Diourbel,Touba,urbain,2025-09-03,7.8,150,True
5751,Daba,Sylla,F,daba.sylla25@orange.sn,221709405879,DPP,SN03811275,3,Dakar,Guédiawaye,urbain,2025-04-26,6.99,150,True
5752,Fatou,Sarr,F,fsarr@gmail.com,221767771842,PPP,SN11963381,11,Saint-Louis,Saint-Louis,urbain,2025-12-12,21.47,150,True
5753,Awa,Ba,F,mcisse@orange.sn,221779070722,DPP,SN03420809,3,Dakar,Guédiawaye,urbain,2024-09-12,4.84,150,True
5754,Penda,Samb,F,pendasamb@outlook.com,221778620512,DPP,SN09102130,9,Diourbel,Touba,urbain,2024-05-25,7.44,150,True
5755,Mbaye,Ba,M,mbaye.ba@gmail.com,221758811466,DPP,SN09519586,9,Diourbel,Touba,urbain,2025-10-01,4.38,150,True
5756,Ndeye,Diop,F,ndeye.diop@orange.sn,221756730807,DPP,SN05197071,5,Thiès,Thiès,urbain,2025-05-14,5.79,150,True
5757,Ousmane,Gueye,M,ousmanegueye@gmail.com,221785139533,DPP,SN04173294,4,Dakar,Rufisque,urbain,2024-07-23,5.98,150,True
5758,Oumou,Niang,F,oumou.niang78@hotmail.com,221772021934,DPP,SN03649661,3,Dakar,Guédiawaye,urbain,2025-12-02,5.32,300,True
5759,Yacine,Faye,F,yacine.faye@orange.sn,221770232865,DPP,SN02123898,2,Dakar,Pikine,urbain,2024-06-25,6.76,150,True
5760,Maimouna,Niang,F,mcisse@orange.sn,221763004348,DPP,SN13837718,13,Kaolack,Kaolack,urbain,2024-07-22,7.32,150,True
5761,Souleymane,Thiam,M,souleymanethiam@hotmail.com,221756260488,DPP,SN19825226,19,Ziguinchor,Ziguinchor,urbain,2024-05-28,6.61,150,True
5762,Ndeye,Dieng,F,ndeyedieng@outlook.com,221763700078,DPP,SN15242227,15,Louga,Louga,urbain,2024-06-11,5.51,150,True
5763,Ablaye,Sy,M,mcisse@orange.sn,221777675194,DPP,SN19665731,19,Ziguinchor,Ziguinchor,urbain,2024-12-20,7.36,150,True
5764,Mbaye,Bâ,M,mbaye.bâ@hotmail.com,221706718560,DPP,SN05828698,5,Thiès,Thiès,urbain,2025-02-19,4.43,150,True
5765,Fatou,Sall,F,mcisse@orange.sn,221757223212,DPP,SN13666403,13,Kaolack,Kaolack,urbain,2024-05-22,5.97,150,True
5766,Omar,Gueye,M,ogueye@orange.sn,221788022178,DPP,SN12294940,12,Saint-Louis,Richard Toll,semi_urbain,2025-12-29,5.98,200,True
5767,Khady,Mbaye,F,kmbaye@outlook.com,221786188065,DPP,SN09712078,9,Diourbel,Touba,urbain,2024-07-27,4.46,150,True
5768,Boubacar,Cissé,M,boubacar.cisse@gmail.com,221753884560,PPP,SN22687801,22,Kédougou,Kédougou,rural,2025-08-04,21.02,150,True
5769,Amy,Faye,F,afaye@yahoo.fr,221758941928,DPP,SN16443496,16,Fatick,Fatick,semi_urbain,2024-12-09,5.6,150,True
5770,Daba,Fall,F,mcisse@orange.sn,221751240904,DPP,SN10834344,10,Diourbel,Mbacké,semi_urbain,2025-02-16,5.24,200,True
5771,Malick,Ba,M,mcisse@orange.sn,221766441884,DPP,SN09351724,9,Diourbel,Touba,urbain,2025-04-30,4.56,150,True
5772,Moustapha,Camara,M,moustapha.camara@outlook.com,221702555528,DPP,SN09692056,9,Diourbel,Touba,urbain,2024-04-29,5.91,150,True
5773,Omar,Dieye,M,odieye@orange.sn,221703777165,DPP,SN18397187,18,Tambacounda,Tambacounda,urbain,2025-12-16,6.95,150,True
5774,Cheikhou,Sène,M,mcisse@orange.sn,221789615465,DPP,SN09500404,9,Diourbel,Touba,urbain,2024-06-20,7.73,150,True
5775,Binta,Cisse,F,mcisse@orange.sn,221708559271,DPP,SN19605607,19,Ziguinchor,Ziguinchor,urbain,2024-03-23,5.18,150,True
5776,Cheikh,Wade,M,cwade@gmail.com,221750618632,DPP,SN11334132,11,Saint-Louis,Saint-Louis,urbain,2024-07-01,6.39,150,True
5777,Binta,Ndiaye,F,bndiaye@hotmail.com,221701817622,DPP,SN09837955,9,Diourbel,Touba,urbain,2025-03-15,5.4,300,True
5778,Elhadji,Dieye,M,elhadjidieye@gmail.com,221767405178,PPP,SN03649182,3,Dakar,Guédiawaye,urbain,2024-05-31,10.78,150,True
5779,Alioune,Fall,M,afall@gmail.com,221707247097,PPP,SN05416623,5,Thiès,Thiès,urbain,2025-02-04,24.48,150,True
5780,Moussa,Dieng,M,mdieng@hotmail.com,221773356440,DPP,SN03931119,3,Dakar,Guédiawaye,urbain,2025-11-21,7.29,300,True
5781,Serigne,Samb,M,mcisse@orange.sn,221767394207,DPP,SN13237108,13,Kaolack,Kaolack,urbain,2025-01-22,6.74,150,True
5782,Rama,Sy,F,rsy@gmail.com,221783409153,DPP,SN11815104,11,Saint-Louis,Saint-Louis,urbain,2024-04-10,7.55,150,True
5783,Abdou,Ndoye,M,mcisse@orange.sn,221766533986,DPP,SN09128983,9,Diourbel,Touba,urbain,2024-11-24,4.3,150,True
5784,Babacar,Diallo,M,mcisse@orange.sn,221770847373,DPP,SN08485075,8,Diourbel,Diourbel,urbain,2025-04-16,6.51,150,True
5785,Ibrahima,Sylla,M,mcisse@orange.sn,221786135729,PPP,SN01994598,1,Dakar,Dakar Plateau,urbain,2025-01-16,20.96,150,True
5786,Pape,Kane,M,mcisse@orange.sn,221784932259,DPP,SN03365978,3,Dakar,Guédiawaye,urbain,2025-07-03,5.01,150,True
5787,Mbathio,Mbaye,F,mbathiombaye@gmail.com,221702841272,DPP,SN02775070,2,Dakar,Pikine,urbain,2025-09-25,6.65,150,True
5788,Alioune,Dieye,M,alioune.dieye@hotmail.com,221754736863,DPP,SN03503585,3,Dakar,Guédiawaye,urbain,2025-12-29,6.95,300,True
